+---------------+-----------------------------------------------------------------------------------+--------+-------+
| tournament_id | name                                                                              | region | major |
|         14703 | ESET UK Masters Showmatch ToD vs. Krass                                           | NULL   | 0     |
|         14704 | ESET UK Masters Showmatch NightEnD vs. AcRo                                       | NULL   | 0     |
|         14705 | ESET UK Masters Showmatch Morrow vs. DreAm                                        | NULL   | 0     |
|         14706 | XILENCE Cup #31                                                                   | NULL   | 0     |
|         14711 | GameCreds Cup 48                                                                  | NULL   | 0     |
|         14717 | Gamer University Invitational #6                                                  | NULL   | 0     |
|         14718 | vVv Wednesday Night StarCraft #27                                                 | NULL   | 0     |
|         14720 | Showmatch Heat #1                                                                 | NULL   | 0     |
|         14722 | WCS 2013 Season 1 Korea Up/Down Seed Tournament Bracket B                         | NULL   | 0     |
|         14751 | IMBAlonian Star Cup #13                                                           | NULL   | 0     |
|         14755 | IMBAlonian Star Cup #12                                                           | NULL   | 0     |
|         14759 | IMBAlonian Star Cup Winter Solstice Special                                       | NULL   | 0     |
|         14763 | XILENCE Cup #30                                                                   | NULL   | 0     |
|         14764 | SHOUTcraft Showmatch                                                              | NULL   | 0     |
|         14766 | Polarfluke 2012 January                                                           | NULL   | 0     |
|         14772 | Empire TV Cup #8                                                                  | NULL   | 0     |
|         14773 | EIZO Cup 2                                                                        | NULL   | 0     |
|         14779 | vVv Wednesday Night StarCraft #26                                                 | NULL   | 0     |
|         14780 | XILENCE Cup #29                                                                   | NULL   | 0     |
|         14785 | CSN New School Monday Open #2                                                     | NULL   | 0     |
|         14791 | GameCreds Cup 47                                                                  | NULL   | 0     |
|         14795 | Empire TV Cup #7                                                                  | NULL   | 0     |
|         14796 | CraftCup Lite #111                                                                | NULL   | 0     |
|         14797 | vVv Wednesday Night StarCraft #25                                                 | NULL   | 0     |
|         14798 | ESV TV Korean Weekly Season 2 Premier Showmatch                                   | NULL   | 0     |
|         14799 | XILENCE Cup #28                                                                   | NULL   | 0     |
|         14803 | GameCreds Cup 46                                                                  | NULL   | 0     |
|         14810 | Millenium 2012 dlcompare.com Cup #2                                               | NULL   | 0     |
|         14815 | Empire TV Cup #6                                                                  | NULL   | 0     |
|         14817 | vVv Wednesday Night StarCraft #24                                                 | NULL   | 0     |
|         14818 | XILENCE Cup #27                                                                   | NULL   | 0     |
|         14822 | GameCreds Cup 45                                                                  | NULL   | 0     |
|         14827 | Teamspeak3.de Open #1                                                             | NULL   | 0     |
|         14828 | XILENCE Cup #26                                                                   | NULL   | 0     |
|         14832 | Empire TV Cup #5                                                                  | NULL   | 0     |
|         14833 | CraftCup Lite #109                                                                | NULL   | 0     |
|         14837 | SETT.fi 2011 SC2 Invitational #1                                                  | NULL   | 0     |
|         14842 | IMBAtv Money Talks KotH Season 1                                                  | NULL   | 0     |
|         14846 | iTs ZALMAN Cup #11                                                                | NULL   | 0     |
|         14850 | eGG-one Starleague Winter 2012 Qualifier #2                                       | NULL   | 0     |
|         14851 | XILENCE Cup #25                                                                   | NULL   | 0     |
|         14858 | Numericable M-House Cup 2 Qualifier #3                                            | NULL   | 0     |
|         14865 | CSN New School Monday Open #1                                                     | NULL   | 0     |
|         14872 | FastVPS 2011 All for Gamers V                                                     | NULL   | 0     |
|         14879 | iTopSkill Pro Series 2011 Season 2                                                | NULL   | 0     |
|         14885 | iTs ZALMAN Cup #10                                                                | NULL   | 0     |
|         14890 | EIZO Cup 1                                                                        | NULL   | 0     |
|         14895 | IMBAlonian Star Cup #11                                                           | NULL   | 0     |
|         14899 | XILENCE Cup #24                                                                   | NULL   | 0     |
|         14901 | GameCreds Cup 44                                                                  | NULL   | 0     |
|         14907 | SC2Ro League Season 2                                                             | NULL   | 0     |
|         14928 | ArenaPlanet 2011 Winter Championships                                             | NULL   | 0     |
|         14930 | Webmex.ru Cup #36                                                                 | NULL   | 0     |
|         14937 | Across the Galaxy Finals                                                          | NULL   | 0     |
|         14943 | eGG-one Starleague Winter 2012 Qualifier #1                                       | NULL   | 0     |
|         14944 | Empire TV Cup #3                                                                  | NULL   | 0     |
|         14945 | IMBAlonian Star Cup #10                                                           | NULL   | 0     |
|         14952 | Multiplay Sapphire Cup #2                                                         | NULL   | 0     |
|         14956 | iTs ZALMAN Cup #9                                                                 | NULL   | 0     |
|         14963 | eSahara Cup #1                                                                    | NULL   | 0     |
|         14968 | IMBAlonian Star Cup #9                                                            | NULL   | 0     |
|         14972 | XILENCE Cup #23                                                                   | NULL   | 0     |
|         14976 | GameCreds Cup 43                                                                  | NULL   | 0     |
|         14982 | Polarfluke 2011 December                                                          | NULL   | 0     |
|         14989 | TL Open Map Contest #1                                                            | NULL   | 0     |
|         14997 | eXe NA StarCraft Open #2                                                          | NULL   | 0     |
|         14998 | Empire TV Cup #2                                                                  | NULL   | 0     |
|         14999 | iTs ZALMAN Cup #8                                                                 | NULL   | 0     |
|         15003 | vVv Wednesday Night StarCraft #23                                                 | NULL   | 0     |
|         15005 | CSN PlaySTARCRAFT Cup Series Final                                                | NULL   | 0     |
|         15011 | IMBAlonian Star Cup #8                                                            | NULL   | 0     |
|         15015 | IMBAlonian Star Cup #7                                                            | NULL   | 0     |
|         15019 | Empire TV Cup #1                                                                  | NULL   | 0     |
|         15021 | Kaspersky Arena May                                                               | NULL   | 0     |
|         15022 | Assembly 2011 ASUS ROG Stars Invite Main Event                                    | NULL   | 0     |
|         15023 | Assembly 2011 ASUS ROG Stars Invite Community Choice Showdown                     | NULL   | 0     |
|         15029 | Gadget Show Live Invitational                                                     | NULL   | 0     |
|         15042 | ESET UK Masters Showmatch SjoW vs. JonnyREcco                                     | NULL   | 0     |
|         15043 | Team Showmatch SteelSeries KotH                                                   | NULL   | 0     |
|         15045 | XILENCE Cup #22                                                                   | NULL   | 0     |
|         15049 | GameCreds Cup 42                                                                  | NULL   | 0     |
|         15055 | Ligapokal #2                                                                      | NULL   | 0     |
|         15059 | Neverfold Cup #6                                                                  | NULL   | 0     |
|         15060 | iTs ZALMAN Cup #7                                                                 | NULL   | 0     |
|         15061 | vVv Wednesday Night StarCraft #22                                                 | NULL   | 0     |
|         15062 | Webmex.ru Cup #35                                                                 | NULL   | 0     |
|         15064 | XILENCE Cup #21                                                                   | NULL   | 0     |
|         15065 | GameCreds Cup 41                                                                  | NULL   | 0     |
|         15070 | Playhem $1000 Open                                                                | NULL   | 0     |
|         15080 | MyCall StarCraft 2 League 2011 Season 3                                           | NULL   | 0     |
|         15111 | FlamingCow.tv Open 2                                                              | NULL   | 0     |
|         15112 | Altitude TL Invitational                                                          | NULL   | 0     |
|         15116 | PLU.cn Kaspersky Cup                                                              | NULL   | 0     |
|         15121 | ZOTAC Cup Europe #158                                                             | NULL   | 0     |
|         15125 | Showmatch Champions Trophy KotH                                                   | NULL   | 0     |
|         15128 | Alien Invasion Cup                                                                | NULL   | 0     |
|         15134 | WCS 2013 Season 2 Korea Up & Down Group A                                         | NULL   | 0     |
|         15137 | WCS 2013 Season 2 Korea Up & Down                                                 | NULL   | 0     |
|         15139 | go4sc2 Cup Europe Premium Qualifier 2013 May #1                                   | NULL   | 0     |
|         15144 | go4sc2 Cup Europe Premium Qualifier 2013 May #2                                   | NULL   | 0     |
|         15149 | go4sc2 Cup Europe Premium Qualifier 2013 May #3                                   | NULL   | 0     |
|         15154 | go4sc2 Cup Europe Premium Qualifier 2013 May #4                                   | NULL   | 0     |
|         15160 | ZOTAC Cup Monthly Final 2013 March                                                | NULL   | 0     |
|         15166 | ZOTAC Cup North America #103                                                      | NULL   | 0     |
|         15171 | go4sc2 Cup SEA                                                                    | NULL   | 1     |
|         15176 | CraftCup Lite #108                                                                | NULL   | 0     |
|         15177 | Close Combat Cup 2011 83                                                          | NULL   | 0     |
|         15181 | IMBAlonian Star Cup #6                                                            | NULL   | 0     |
|         15186 | CraftCup Lite #107                                                                | NULL   | 0     |
|         15189 | ZOTAC Cup Monthly Final 2013 April                                                | NULL   | 0     |
|         15201 | XILENCE Cup #20                                                                   | NULL   | 0     |
|         15206 | Across the Galaxy Qualifier #4                                                    | NULL   | 0     |
|         15207 | GameCreds Cup 40                                                                  | NULL   | 0     |
|         15213 | Webmex.ru Cup #34                                                                 | NULL   | 0     |
|         15214 | CraftCup Lite #106                                                                | NULL   | 0     |
|         15229 | eGG-one Starleague Winter 2012 Main Event                                         | NULL   | 0     |
|         15231 | ACL 2012 Sydney Main Event                                                        | NULL   | 0     |
|         15232 | ThermalTake eSports Challange #1                                                  | NULL   | 0     |
|         15233 | ThermalTake eSports Challange #2                                                  | NULL   | 0     |
|         15264 | go4sc2 Cup SEA Final #5                                                           | NULL   | 0     |
|         15265 | Across the Galaxy Qualifier #3                                                    | NULL   | 0     |
|         15266 | IMBAlonian Star Cup #5                                                            | NULL   | 0     |
|         15271 | CSN PlaySTARCRAFT Cup Qualifier                                                   | NULL   | 0     |
|         15279 | ESET Masters 2013 Season 1 Main Tournament                                        | NULL   | 0     |
|         15280 | ESET Masters 2013 Season 1 Qualifier #1                                           | NULL   | 0     |
|         15281 | ESET Masters 2013 Season 1 Qualifier #2                                           | NULL   | 0     |
|         15282 | ESET Masters 2013 Season 1 Qualifier #3                                           | NULL   | 0     |
|         15283 | ESET Masters 2013 Season 1 Qualifier #4                                           | NULL   | 0     |
|         15284 | ESET Masters 2013 Season 1 Qualifier #5                                           | NULL   | 0     |
|         15314 | Danish Starcraft Dansk Metal Star League                                          | NULL   | 0     |
|         15318 | Dutch StarCraft League                                                            | NULL   | 0     |
|         15329 | Starcraft2.fi 3V. Cup                                                             | NULL   | 0     |
|         15336 | Svenska E-sportcupen 2013 Norrkoping                                              | NULL   | 0     |
|         15337 | Svenska E-sportcupen 2013 Vasteras                                                | NULL   | 0     |
|         15342 | ESL Pro Series Poland Season 6                                                    | NULL   | 0     |
|         15353 | ESChamp Elite Series Season 1                                                     | NULL   | 0     |
|         15357 | Showmatch Bonk vs Binski Grudge Match                                             | NULL   | 0     |
|         15359 | LaG Gaming 1000$ HotS Tournament Qualifier #1                                     | NULL   | 0     |
|         15365 | XILENCE Cup #19                                                                   | NULL   | 0     |
|         15366 | Across the Galaxy Qualifier #2                                                    | NULL   | 0     |
|         15367 | GameCreds Cup 39                                                                  | NULL   | 0     |
|         15372 | Across the Galaxy Qualifier #1                                                    | NULL   | 0     |
|         15374 | Regular Cup #24                                                                   | NULL   | 0     |
|         15376 | Regular Cup #26                                                                   | NULL   | 0     |
|         15377 | Regular Cup #27                                                                   | NULL   | 0     |
|         15378 | ZOTAC Cup North America #104                                                      | NULL   | 0     |
|         15384 | SEA Masters Cup #31                                                               | NULL   | 0     |
|         15395 | EnerJ Cup Series 2013 June #9                                                     | NULL   | 0     |
|         15401 | ZOTAC Cup Europe #159                                                             | NULL   | 0     |
|         15405 | go4sc2 Cup Europe #288                                                            | NULL   | 0     |
|         15410 | Numericable M-House Cup 2 Main Tournament                                         | NULL   | 0     |
|         15411 | ESET UK Masters Showmatch Miniraser vs. elfi                                      | NULL   | 0     |
|         15415 | HomeStory Cup VII Korean Qualifier                                                | NULL   | 0     |
|         15426 | TeSL 2012-2013 Second Half Season 1                                               | NULL   | 0     |
|         15427 | TeSL 2012-2013 Second Half Season 2                                               | NULL   | 0     |
|         15434 | go4sc2 Cup Europe Premium Qualifier 2013 June #1                                  | NULL   | 0     |
|         15441 | WCS 2013 Season 1 Grand Finals                                                    | NULL   | 1     |
|         15458 | MLG Pro Circuit 2013 Spring KeSPA Qualifier Bracket A                             | NULL   | 0     |
|         15459 | MLG Pro Circuit 2013 Spring KeSPA Qualifier Bracket B                             | NULL   | 0     |
|         15460 | MLG Pro Circuit 2013 Spring KeSPA Qualifier Bracket C                             | NULL   | 0     |
|         15480 | ESET Masters 2013 Season 1 Qualifier #6                                           | NULL   | 0     |
|         15488 | NVIDIA Gaming Festival 2013                                                       | NULL   | 0     |
|         15509 | HomeStory Cup VII NA Qualifier                                                    | NULL   | 0     |
|         15517 | TL Open Map Contest #2                                                            | NULL   | 0     |
|         15524 | ZOTAC Cup North America #99                                                       | NULL   | 0     |
|         15528 | HomeStory Cup VII European Qualifier                                              | NULL   | 0     |
|         15546 | CraftCup Lite #104                                                                | NULL   | 0     |
|         15549 | Close Combat Cup 2011 81                                                          | NULL   | 0     |
|         15555 | IMBAlonian Star Cup #4                                                            | NULL   | 0     |
|         15562 | Ritmix RSL Season 5                                                               | NULL   | 0     |
|         15571 | go4sc2 Cup Europe #290                                                            | NULL   | 0     |
|         15573 | EnerJ Cup Series 2013 June #10                                                    | NULL   | 0     |
|         15604 | SEANA Trials Competition 1 Sea Qualifier 1                                        | NULL   | 0     |
|         15605 | SEANA Trials Competition 1 Sea Qualifier 2                                        | NULL   | 0     |
|         15606 | SEANA Trials Competition 1 NA Qualifier 1                                         | NULL   | 0     |
|         15607 | SEANA Trials Competition 1 NA Qualifier 2                                         | NULL   | 0     |
|         15635 | go4sc2 Cup Europe Finals 2013 May                                                 | NULL   | 0     |
|         15673 | Dreamhack 2013 Summer                                                             | NULL   | 1     |
|         15764 | go4sc2 Cup Europe #291                                                            | NULL   | 0     |
|         15765 | go4sc2 Cup Europe #292                                                            | NULL   | 0     |
|         15777 | ZOTAC Cup Europe #161                                                             | NULL   | 0     |
|         15794 | AGL Invitational 2012 January                                                     | NULL   | 0     |
|         15795 | AGL Invitational 2012 February                                                    | NULL   | 0     |
|         15796 | AGL Invitational 2012 March                                                       | NULL   | 0     |
|         15797 | AGL Invitational 2012 April                                                       | NULL   | 0     |
|         15798 | AGL Invitational 2012 June                                                        | NULL   | 0     |
|         15799 | vVv Wednesday Night StarCraft #1                                                  | NULL   | 0     |
|         15800 | vVv Wednesday Night StarCraft #2                                                  | NULL   | 0     |
|         15802 | vVv Wednesday Night StarCraft #4                                                  | NULL   | 0     |
|         15804 | vVv Wednesday Night StarCraft #6                                                  | NULL   | 0     |
|         15805 | vVv Wednesday Night StarCraft #7                                                  | NULL   | 0     |
|         15807 | vVv Wednesday Night StarCraft #9                                                  | NULL   | 0     |
|         15810 | vVv Wednesday Night StarCraft #12                                                 | NULL   | 0     |
|         15811 | vVv Wednesday Night StarCraft #13                                                 | NULL   | 0     |
|         15813 | vVv Wednesday Night StarCraft #15                                                 | NULL   | 0     |
|         15814 | vVv Wednesday Night StarCraft #16                                                 | NULL   | 0     |
|         15816 | vVv Wednesday Night StarCraft #18                                                 | NULL   | 0     |
|         15817 | vVv Wednesday Night StarCraft #19                                                 | NULL   | 0     |
|         15818 | vVv Wednesday Night StarCraft #20                                                 | NULL   | 0     |
|         15820 | go4sc2 Cup SEA #1                                                                 | NULL   | 0     |
|         15821 | go4sc2 Cup SEA #2                                                                 | NULL   | 0     |
|         15822 | go4sc2 Cup SEA #3                                                                 | NULL   | 0     |
|         15823 | go4sc2 Cup SEA #4                                                                 | NULL   | 0     |
|         15824 | go4sc2 Cup SEA #5                                                                 | NULL   | 0     |
|         15825 | go4sc2 Cup SEA #6                                                                 | NULL   | 0     |
|         15826 | go4sc2 Cup SEA #7                                                                 | NULL   | 0     |
|         15827 | go4sc2 Cup SEA #8                                                                 | NULL   | 0     |
|         15828 | go4sc2 Cup SEA #9                                                                 | NULL   | 0     |
|         15830 | go4sc2 Cup SEA #11                                                                | NULL   | 0     |
|         15831 | go4sc2 Cup SEA #12                                                                | NULL   | 0     |
|         15832 | go4sc2 Cup SEA #13                                                                | NULL   | 0     |
|         15833 | go4sc2 Cup SEA #14                                                                | NULL   | 0     |
|         15834 | go4sc2 Cup SEA #15                                                                | NULL   | 0     |
|         15835 | go4sc2 Cup SEA #16                                                                | NULL   | 0     |
|         15836 | go4sc2 Cup SEA #17                                                                | NULL   | 0     |
|         15839 | go4sc2 Cup SEA #20                                                                | NULL   | 0     |
|         15840 | go4sc2 Cup SEA #21                                                                | NULL   | 0     |
|         15841 | go4sc2 Cup SEA #22                                                                | NULL   | 0     |
|         15842 | go4sc2 Cup SEA #23                                                                | NULL   | 0     |
|         15843 | go4sc2 Cup SEA #24                                                                | NULL   | 0     |
|         15844 | go4sc2 Cup SEA #25                                                                | NULL   | 0     |
|         15845 | go4sc2 Cup SEA #26                                                                | NULL   | 0     |
|         15846 | go4sc2 Cup SEA #27                                                                | NULL   | 0     |
|         15847 | go4sc2 Cup SEA #28                                                                | NULL   | 0     |
|         15848 | go4sc2 Cup SEA #29                                                                | NULL   | 0     |
|         15849 | go4sc2 Cup SEA #31                                                                | NULL   | 0     |
|         15850 | go4sc2 Cup SEA #40                                                                | NULL   | 0     |
|         15853 | Palit JetStream Cup WoL                                                           | NULL   | 0     |
|         15854 | Palit JetStream Cup HotS #1                                                       | NULL   | 0     |
|         15855 | Palit JetStream Cup HotS #2                                                       | NULL   | 0     |
|         15856 | Palit JetStream Cup HotS #3                                                       | NULL   | 0     |
|         15857 | Palit JetStream Cup HotS #4 April Final                                           | NULL   | 0     |
|         15858 | Palit JetStream Cup HotS #5                                                       | NULL   | 0     |
|         15859 | Palit JetStream Cup HotS #6                                                       | NULL   | 0     |
|         15860 | Palit JetStream Cup HotS #7                                                       | NULL   | 0     |
|         15861 | Palit JetStream Cup HotS #8 May Final                                             | NULL   | 0     |
|         15862 | Palit JetStream Cup HotS #9                                                       | NULL   | 0     |
|         15863 | Palit JetStream Cup HotS #10                                                      | NULL   | 0     |
|         15902 | go4sc2 Cup Europe Premium Qualifier 2013 June #2                                  | NULL   | 0     |
|         15907 | wT Major #5                                                                       | NULL   | 0     |
|         15913 | WCS 2013 Season 2 Korea Premier                                                   | NULL   | 1     |
|         15976 | Androits Open #3                                                                  | NULL   | 0     |
|         15995 | ESL Pro Series Germany 2013 Summer Cup #1                                         | NULL   | 0     |
|         16001 | ZOTAC Cup North America #105                                                      | NULL   | 0     |
|         16002 | ZOTAC Cup North America #106                                                      | NULL   | 0     |
|         16010 | SC2CL Master Division Season 1                                                    | NULL   | 0     |
|         16022 | go4sc2 Cup Europe #289                                                            | NULL   | 0     |
|         16027 | SC2CL Master Division Season 2                                                    | NULL   | 0     |
|         16039 | SC2CL Master Division Season 3                                                    | NULL   | 0     |
|         16051 | SC2CL Master Division Season 4                                                    | NULL   | 0     |
|         16063 | SC2CL Master Division Season 5                                                    | NULL   | 0     |
|         16076 | SC2CL Master Division Season 6                                                    | NULL   | 0     |
|         16088 | SC2CL Master Division Season 7                                                    | NULL   | 0     |
|         16099 | SC2CL Master Division Season 8                                                    | NULL   | 0     |
|         16116 | ESET Masters 2013 Season 1 Qualifier #7                                           | NULL   | 0     |
|         16117 | ESET Masters 2013 Season 1 Qualifier #8                                           | NULL   | 0     |
|         16141 | Playhem Europe #1                                                                 | NULL   | 0     |
|         16146 | Playhem Europe #2                                                                 | NULL   | 0     |
|         16151 | Playhem Europe #3                                                                 | NULL   | 0     |
|         16161 | Playhem Europe #4                                                                 | NULL   | 0     |
|         16167 | Playhem Europe #5                                                                 | NULL   | 0     |
|         16173 | Playhem Europe #6                                                                 | NULL   | 0     |
|         16179 | Playhem Europe #7                                                                 | NULL   | 0     |
|         16191 | Playhem Europe #9                                                                 | NULL   | 0     |
|         16197 | Playhem Europe #11                                                                | NULL   | 0     |
|         16203 | Playhem Europe #12                                                                | NULL   | 0     |
|         16209 | Playhem Europe #13                                                                | NULL   | 0     |
|         16215 | Playhem Europe #14                                                                | NULL   | 0     |
|         16221 | Playhem Europe #15                                                                | NULL   | 0     |
|         16227 | Playhem Europe #17                                                                | NULL   | 0     |
|         16234 | Playhem Europe #18                                                                | NULL   | 0     |
|         16235 | Playhem Europe #19                                                                | NULL   | 0     |
|         16236 | Playhem Europe #20                                                                | NULL   | 0     |
|         16249 | Playhem Europe #21                                                                | NULL   | 0     |
|         16250 | Playhem Europe #22                                                                | NULL   | 0     |
|         16251 | Playhem Europe #23                                                                | NULL   | 0     |
|         16252 | Playhem Europe #24                                                                | NULL   | 0     |
|         16254 | Playhem Europe #26                                                                | NULL   | 0     |
|         16255 | Playhem Europe #27                                                                | NULL   | 0     |
|         16257 | Playhem Europe #29                                                                | NULL   | 0     |
|         16300 | Playhem Europe #33                                                                | NULL   | 0     |
|         16301 | Playhem Europe #34                                                                | NULL   | 0     |
|         16302 | Playhem Europe #35                                                                | NULL   | 0     |
|         16303 | Playhem Europe #36                                                                | NULL   | 0     |
|         16304 | Playhem Europe #37                                                                | NULL   | 0     |
|         16305 | Playhem Europe #38                                                                | NULL   | 0     |
|         16306 | Playhem Europe #39                                                                | NULL   | 0     |
|         16307 | Playhem Europe #40                                                                | NULL   | 0     |
|         16344 | Playhem Europe #41                                                                | NULL   | 0     |
|         16346 | Playhem Europe #43                                                                | NULL   | 0     |
|         16347 | Playhem Europe #44                                                                | NULL   | 0     |
|         16348 | Playhem Europe #45                                                                | NULL   | 0     |
|         16349 | Playhem Europe #46                                                                | NULL   | 0     |
|         16350 | Playhem Europe #47                                                                | NULL   | 0     |
|         16351 | Playhem Europe #48                                                                | NULL   | 0     |
|         16352 | Playhem Europe #49                                                                | NULL   | 0     |
|         16353 | Playhem Europe #50                                                                | NULL   | 0     |
|         16397 | Playhem Europe #51                                                                | NULL   | 0     |
|         16398 | Playhem Europe #52                                                                | NULL   | 0     |
|         16400 | Playhem Europe #54                                                                | NULL   | 0     |
|         16401 | Playhem Europe #55                                                                | NULL   | 0     |
|         16402 | Playhem Europe #56                                                                | NULL   | 0     |
|         16403 | Playhem Europe #57                                                                | NULL   | 0     |
|         16404 | Playhem Europe #58                                                                | NULL   | 0     |
|         16405 | Playhem Europe #59                                                                | NULL   | 0     |
|         16406 | Playhem Europe #60                                                                | NULL   | 0     |
|         16447 | Playhem Europe #61                                                                | NULL   | 0     |
|         16448 | Playhem Europe #62                                                                | NULL   | 0     |
|         16449 | Playhem Europe #63                                                                | NULL   | 0     |
|         16450 | Playhem Europe #64                                                                | NULL   | 0     |
|         16451 | Playhem Europe #65                                                                | NULL   | 0     |
|         16452 | Playhem Europe #66                                                                | NULL   | 0     |
|         16453 | Playhem Europe #67                                                                | NULL   | 0     |
|         16454 | Playhem Europe #68                                                                | NULL   | 0     |
|         16455 | Playhem Europe #69                                                                | NULL   | 0     |
|         16456 | Playhem Europe #70                                                                | NULL   | 0     |
|         16498 | Playhem Europe #72                                                                | NULL   | 0     |
|         16499 | Playhem Europe #73                                                                | NULL   | 0     |
|         16500 | Playhem Europe #74                                                                | NULL   | 0     |
|         16501 | Playhem Europe #75                                                                | NULL   | 0     |
|         16502 | Playhem Europe #76                                                                | NULL   | 0     |
|         16503 | Playhem Europe #77                                                                | NULL   | 0     |
|         16504 | Playhem Europe #78                                                                | NULL   | 0     |
|         16505 | Playhem Europe #79                                                                | NULL   | 0     |
|         16506 | Playhem Europe #80                                                                | NULL   | 0     |
|         16547 | Playhem Europe #81                                                                | NULL   | 0     |
|         16548 | Playhem Europe #82                                                                | NULL   | 0     |
|         16549 | Playhem Europe #83                                                                | NULL   | 0     |
|         16550 | Playhem Europe #84                                                                | NULL   | 0     |
|         16551 | Playhem Europe #85                                                                | NULL   | 0     |
|         16552 | Playhem Europe #86                                                                | NULL   | 0     |
|         16553 | Playhem Europe #87                                                                | NULL   | 0     |
|         16554 | Playhem Europe #88                                                                | NULL   | 0     |
|         16555 | Playhem Europe #89                                                                | NULL   | 0     |
|         16556 | Playhem Europe #90                                                                | NULL   | 0     |
|         16597 | Playhem Europe #91                                                                | NULL   | 0     |
|         16598 | Playhem Europe #92                                                                | NULL   | 0     |
|         16599 | Playhem Europe #93                                                                | NULL   | 0     |
|         16600 | Playhem Europe #94                                                                | NULL   | 0     |
|         16601 | Playhem Europe #95                                                                | NULL   | 0     |
|         16602 | Playhem Europe #96                                                                | NULL   | 0     |
|         16603 | Playhem Europe #97                                                                | NULL   | 0     |
|         16604 | Playhem Europe #98                                                                | NULL   | 0     |
|         16605 | Playhem Europe #99                                                                | NULL   | 0     |
|         16606 | Playhem Europe #100                                                               | NULL   | 0     |
|         16647 | CSN PlaySTARCRAFT Cup Qualifier #3                                                | NULL   | 0     |
|         16649 | Red Bull Training Grounds #1                                                      | NULL   | 0     |
|         16657 | Playhem Europe #101                                                               | NULL   | 0     |
|         16658 | Playhem Europe #102                                                               | NULL   | 0     |
|         16659 | Playhem Europe #103                                                               | NULL   | 0     |
|         16660 | Playhem Europe #104                                                               | NULL   | 0     |
|         16661 | Playhem Europe #105                                                               | NULL   | 0     |
|         16662 | Playhem Europe #106                                                               | NULL   | 0     |
|         16663 | Playhem Europe #107                                                               | NULL   | 0     |
|         16664 | Playhem Europe #108                                                               | NULL   | 0     |
|         16665 | Playhem Europe #109                                                               | NULL   | 0     |
|         16666 | Playhem Europe #110                                                               | NULL   | 0     |
|         16724 | HomeStory Cup VII Main Tournament                                                 | NULL   | 1     |
|         16725 | go4sc2 Cup Europe Premium Qualifier 2013 June #3                                  | NULL   | 0     |
|         16731 | go4sc2 Cup Europe Premium Qualifier 2013 June #4                                  | NULL   | 0     |
|         16737 | go4sc2 Cup Europe #294                                                            | NULL   | 0     |
|         16747 | WCS 2013 Season 2 Europe Premier                                                  | NULL   | 1     |
|         16751 | IEM Season VIII Shanghai                                                          | NULL   | 1     |
|         16755 | WCS 2013 Season 2 Korea Qualifier                                                 | NULL   | 0     |
|         16770 | ZOTAC Cup Europe #162                                                             | NULL   | 0     |
|         16775 | ZOTAC Cup North America #107                                                      | NULL   | 0     |
|         16855 | ZOTAC Cup Monthly Final May                                                       | NULL   | 0     |
|         16857 | ESET Masters 2013 Season 1 Qualifier #9                                           | NULL   | 0     |
|         16923 | Skyzo Cup #8                                                                      | NULL   | 0     |
|         16962 | go4sc2 Cup Europe #293                                                            | NULL   | 0     |
|         16970 | Kaspersky Arena June                                                              | NULL   | 0     |
|         17008 | ESL Pro Series Germany 2013 Summer Cup #2                                         | NULL   | 0     |
|         17026 | ZOTAC Cup North America #108                                                      | NULL   | 0     |
|         17031 | EnerJ Cup Series 2013 June #11                                                    | NULL   | 0     |
|         17038 | go4sc2 Cup Europe #295                                                            | NULL   | 0     |
|         17044 | go4sc2 Cup Europe #296                                                            | NULL   | 0     |
|         17050 | ZOTAC Cup Europe #163                                                             | NULL   | 0     |
|         17072 | MLG Pro Circuit 2013 Spring Main Tournament                                       | NULL   | 0     |
|         17074 | MouseShake SC2 Cup powered by Plantronics                                         | NULL   | 0     |
